src_ip,total_sessions,username_entropy,password_entropy,command_entropy
106.75.88.44,2,0.0,0.0,0.0
106.8.149.248,2,0.0,1.0,1.0
106.91.215.100,1,0.0,0.0,0.0
107.135.117.245,1,0.0,0.0,0.0
107.150.112.242,3,0.9182958340544894,1.584962500721156,1.0
107.151.242.115,1,0.0,0.0,0.0
107.170.228.16,9,1.974937501201927,2.113283334294875,1.0
107.173.10.98,3,0.9182958340544894,1.584962500721156,1.0
107.173.118.173,3,0.9182958340544894,1.584962500721156,1.0
107.173.152.171,3,0.9182958340544894,1.584962500721156,1.0
107.173.18.95,35,3.274637034566587,3.829741775363137,4.274419986958359
107.173.30.227,3,0.9182958340544894,1.584962500721156,1.0
107.173.85.161,3,0.9182958340544894,1.584962500721156,1.0
107.174.34.23,6,0.9182958340544894,1.9182958340544896,1.0
107.175.221.27,3,0.9182958340544894,1.584962500721156,1.0
107.175.32.28,6,1.584962500721156,1.9182958340544896,1.0
107.175.33.240,3,0.9182958340544894,1.584962500721156,1.0
107.175.39.135,3,0.9182958340544894,1.584962500721156,1.0
107.175.70.80,6,1.584962500721156,1.9182958340544896,1.0
107.189.29.175,9,1.974937501201927,2.113283334294875,1.0
107.91.190.44,1,0.0,0.0,0.0
108.239.124.56,1,0.0,0.0,0.0
108.85.73.153,3,0.9182958340544894,1.584962500721156,1.0
108.85.73.157,3,0.9182958340544894,1.584962500721156,1.0
109.138.227.214,6,1.584962500721156,1.9182958340544896,1.0
109.195.69.156,1,0.0,0.0,0.0
109.196.197.118,1,0.0,0.0,0.0
109.207.78.237,39,4.907071770088827,4.592593244281379,1.0
109.219.182.154,4,0.0,1.0,1.584962500721156
109.226.196.165,3,0.9182958340544894,1.584962500721156,1.0
109.233.21.109,1,0.0,0.0,0.0
109.248.163.44,3,0.9182958340544894,1.584962500721156,1.0
109.67.154.24,1,0.0,0.0,0.0
109.75.33.121,18,2.1132833342948754,2.335505556517097,1.0
109.9.145.207,2,1.0,1.0,0.0
109.91.230.1,3,0.9182958340544894,1.584962500721156,1.0
109.94.172.86,33,4.983788058752394,4.839700558686833,1.0
110.10.129.56,3,0.9182958340544894,1.584962500721156,1.0
110.10.168.140,12,2.251629167387823,2.251629167387823,1.0
110.10.189.60,1,0.0,0.0,0.0
110.147.129.74,3,0.9182958340544894,1.584962500721156,1.0
110.164.228.242,3,0.9182958340544894,1.584962500721156,1.0
110.166.87.211,3,0.9182958340544894,1.584962500721156,1.0
110.167.133.179,2,0.0,1.0,0.0
110.172.156.150,1,0.0,0.0,0.0
110.173.134.110,33,4.983788058752394,4.692586832254308,1.0
110.227.215.90,1,0.0,0.0,0.0
110.25.105.224,1,0.0,0.0,0.0
110.34.2.99,1,0.0,0.0,0.0
110.35.63.27,1,0.0,0.0,0.0
110.39.181.194,1,0.0,0.0,0.0
110.39.51.118,1,0.0,0.0,0.0
110.4.148.196,3,0.9182958340544894,1.584962500721156,1.0
110.41.134.178,1,0.0,0.0,0.0
110.41.46.244,3,0.0,0.0,4.247927513443585
110.42.48.225,1,0.0,0.0,0.0
110.53.126.241,2,0.0,0.0,0.0
110.77.136.238,2,0.0,0.0,0.0
111.113.89.86,1,0.0,0.0,0.0
111.14.218.26,1,0.0,0.0,0.0
111.160.133.62,1,0.0,0.0,0.0
111.162.155.145,1,0.0,0.0,0.0
111.17.213.162,1,0.0,0.0,0.0
111.170.35.71,2,0.0,0.0,0.0
111.171.127.190,1,0.0,0.0,0.0
111.172.120.32,1,0.0,0.0,0.0
111.172.228.61,2,0.0,0.0,0.0
111.173.104.58,1,0.0,0.0,0.0
111.173.105.55,4,0.0,0.0,4.247927513443585
111.180.199.183,3,1.0,1.0,1.0
111.198.221.98,15,2.2359263506290334,2.521640636343319,4.368522527728207
111.2.113.237,2,0.0,1.0,1.0
111.20.204.246,1,0.0,0.0,0.0
111.21.195.10,1,0.0,0.0,0.0
111.23.122.227,2,0.0,0.0,0.0
111.23.97.11,1,0.0,0.0,0.0
111.26.184.29,1,0.0,0.0,0.0
111.28.128.154,1,0.0,0.0,0.0
111.31.14.77,1,0.0,0.0,0.0
111.32.36.226,1,0.0,0.0,0.0
111.39.212.68,1,0.0,0.0,0.0
111.42.175.101,1,0.0,0.0,0.0
111.42.3.149,1,0.0,0.0,0.0
111.52.253.175,1,0.0,0.0,0.0
111.53.147.80,36,4.593069207771889,4.249867762256289,1.0
111.53.150.145,1,0.0,0.0,0.0
111.53.85.22,4,0.0,0.0,0.0
111.53.87.28,4,0.9182958340544894,1.584962500721156,1.0
111.67.193.223,2,0.0,0.0,0.0
111.67.194.235,1,0.0,0.0,0.0
111.67.195.146,6,1.584962500721156,1.9182958340544896,1.0
111.67.196.145,7,1.5,2.0,1.0
111.67.196.249,34,4.85140976555739,4.574698735173849,1.0
111.67.201.141,1,0.0,0.0,0.0
111.67.202.85,4,0.9182958340544894,1.584962500721156,1.0
111.68.107.91,1,0.0,0.0,1.0
111.70.13.54,1,0.0,0.0,0.0
111.70.32.179,1,0.0,0.0,0.0
111.74.9.84,1,0.0,0.0,0.0
111.75.223.17,1,0.0,0.0,0.0
111.75.243.5,1,0.0,0.0,0.0
111.8.162.29,1,0.0,0.0,0.0
111.91.178.253,3,0.9182958340544894,1.584962500721156,0.0
111.93.177.228,1,0.0,0.0,0.0
112.1.17.71,2,0.0,0.0,0.0
112.103.253.156,5,0.0,0.0,0.0
112.111.46.54,3,0.0,0.0,0.0
112.111.93.41,1,0.0,0.0,0.0
112.117.70.218,1,0.0,0.0,0.0
112.132.249.164,2,0.0,0.0,0.0
112.133.228.250,3,0.9182958340544894,1.584962500721156,1.0
112.144.157.123,2,0.0,0.0,4.247927513443585
112.159.231.34,1,0.0,1.0,3.0
112.16.179.140,2,0.0,0.0,0.0
112.161.26.125,3,1.584962500721156,1.584962500721156,0.0
112.161.86.234,3,0.9182958340544894,1.584962500721156,1.0
112.18.39.50,1,0.0,0.0,0.0
112.185.143.63,2,0.0,1.0,3.1699250014423126
112.187.179.183,6,1.584962500721156,1.9182958340544896,1.0
112.199.83.117,3,0.9182958340544894,1.584962500721156,1.0
112.216.108.62,3,0.9182958340544894,1.584962500721156,1.0
112.217.207.28,9,0.9182958340544894,2.113283334294875,1.0
112.220.193.237,3,0.9182958340544894,1.584962500721156,1.0
112.220.250.19,3,0.9182958340544894,1.584962500721156,1.0
112.221.4.3,9,0.9182958340544894,2.113283334294875,1.0
112.240.62.239,6,1.584962500721156,1.9182958340544896,1.0
112.26.65.51,1,0.0,0.0,0.0
112.27.108.12,1,0.0,0.0,0.0
112.28.128.172,1,0.0,0.0,0.0
112.29.109.174,1,0.0,0.0,0.0
112.50.94.40,1,0.0,0.0,0.0
112.6.14.93,2,0.0,0.0,0.0
112.6.214.244,2,0.0,0.0,0.0
112.72.4.98,1,0.0,0.0,0.0
112.80.34.146,2,0.0,0.0,0.0
112.91.214.71,1,0.0,0.0,0.0
112.94.32.31,6,0.0,0.0,0.0
112.95.227.2,4,0.0,0.0,0.0
113.106.2.49,3,0.0,0.0,4.321928094887362
113.108.191.82,1,0.0,0.0,0.0
113.125.121.125,1,0.0,0.0,0.0
113.125.140.222,3,0.0,0.0,4.321928094887362
113.125.169.23,1,0.0,0.0,0.0
113.128.64.137,1,0.0,0.0,0.0
113.133.161.52,31,2.807354922057605,2.807354922057605,0.0
113.134.212.168,1,0.0,0.0,0.0
113.137.24.18,1,0.0,0.0,0.0
113.137.34.110,1,0.0,0.0,0.0
113.137.40.250,3,0.0,0.0,0.0
113.137.40.78,30,4.906890595608518,4.681727678869736,0.0
113.140.95.250,1,0.0,0.0,0.0
113.141.166.35,3,0.9182958340544894,1.584962500721156,1.0
113.142.134.0,7,1.5,2.0,1.5219280948873626
113.142.139.141,1,0.0,0.0,0.0
113.142.54.163,3,0.9182958340544894,1.584962500721156,1.0
113.158.205.225,3,0.9182958340544894,1.584962500721156,0.0
113.173.155.10,1,0.0,0.0,0.0
113.192.61.97,3,0.9182958340544894,1.584962500721156,1.0
113.193.21.147,3,0.9182958340544894,1.584962500721156,1.0
113.193.234.210,3,0.9182958340544894,1.584962500721156,1.0
113.200.60.74,5,0.0,0.0,0.0
113.219.177.95,1,0.0,0.0,0.0
113.219.215.90,3,0.9182958340544894,1.584962500721156,1.0
113.233.109.4,3,0.9182958340544894,1.584962500721156,1.0
113.250.189.80,7,1.5219280948873626,1.9219280948873625,1.0
113.250.201.8,1,0.0,0.0,0.0
113.250.203.126,1,0.0,0.0,0.0
113.31.103.179,3,0.0,1.0,1.0
113.31.103.19,2,0.0,0.0,0.0
113.31.107.103,3,0.0,1.0,1.0
113.44.12.29,2,0.0,0.0,0.0
113.44.53.74,1,0.0,0.0,0.0
113.44.60.207,1,0.0,0.0,0.0
113.45.155.121,1,0.0,0.0,0.0
113.45.187.99,2,0.0,0.0,0.0
113.45.196.71,2,0.0,0.0,0.0
113.45.199.170,1,0.0,0.0,0.0
113.59.34.5,1,0.0,0.0,0.0
113.64.211.128,1,0.0,0.0,0.0
113.83.128.37,3,0.9182958340544894,1.584962500721156,1.0
113.83.129.20,3,1.0,1.0,1.0
113.88.208.75,1,0.0,0.0,0.0
113.88.209.113,1,0.0,0.0,0.0
114.104.98.17,9,0.0,0.0,0.0
114.112.96.35,2,0.0,0.0,0.0
114.118.8.9,2,0.0,0.0,0.0
114.119.172.38,1,0.0,0.0,0.0
114.130.56.191,3,0.9182958340544894,1.584962500721156,1.0
114.130.56.192,3,0.9182958340544894,1.584962500721156,1.0
114.130.56.193,6,1.584962500721156,1.9182958340544896,1.0
114.141.150.72,2,0.0,0.0,0.0
114.206.23.151,30,4.906890595608518,4.251841113795077,0.0
114.217.150.72,9,0.0,0.9182958340544894,0.0
114.217.39.2,1,0.0,0.0,0.0
114.217.51.222,3,0.9182958340544894,1.584962500721156,1.0
114.217.53.0,4,0.0,0.0,0.0
114.219.157.97,1,0.0,0.0,0.0
114.220.176.169,3,0.9182958340544894,1.584962500721156,1.0
114.220.176.69,2,0.0,0.0,0.0
114.220.76.82,1,0.0,0.0,0.0
114.222.245.151,2,1.0,1.0,1.0
114.249.220.4,1,0.0,0.0,0.0
114.34.106.146,30,4.840223928941851,3.934848613650846,0.0
114.55.119.8,1,0.0,1.0,0.0
114.94.12.23,3,0.0,0.0,0.0
114.96.71.150,1,0.0,0.0,0.0
114.98.63.18,1,0.0,0.0,0.0
115.141.226.196,1,0.0,1.0,3.0
115.151.72.122,3,0.9182958340544894,1.584962500721156,1.0
115.151.72.155,3,1.0,1.0,4.247927513443585
115.151.72.61,4,0.0,0.0,4.247927513443585
115.151.72.7,4,0.9182958340544894,1.584962500721156,1.0
115.160.146.86,30,4.906890595608518,3.889246428509158,0.0
115.190.11.201,2,0.0,0.0,0.0
115.190.111.199,1,0.0,0.0,0.0
115.190.15.27,3,0.0,0.0,0.0
115.190.20.70,2,0.0,0.0,0.0
115.190.34.136,3,0.9182958340544894,1.584962500721156,1.0
115.190.36.100,1,0.0,0.0,0.0
115.190.9.8,2,0.0,0.0,0.0
115.190.97.236,2,0.0,0.0,0.0
115.241.83.2,6,1.584962500721156,1.9182958340544896,1.0
115.242.25.170,6,0.0,1.584962500721156,0.0
115.244.37.124,2,0.0,0.0,0.0
115.247.46.122,3,0.9182958340544894,1.584962500721156,1.0
115.41.206.174,1,0.0,0.0,0.0
115.56.115.248,1,0.0,1.0,3.0
115.66.228.194,1,0.0,0.0,0.0
115.73.209.212,3,0.9182958340544894,1.584962500721156,1.0
115.88.121.73,1,0.0,0.0,0.0
115.91.91.182,6,1.584962500721156,1.9182958340544896,1.0
115.97.255.108,3,0.9182958340544894,1.584962500721156,1.0
116.105.211.108,14,2.4137995646056805,3.8073549220576037,0.0
116.105.215.95,11,2.6635327548042547,3.277613436819116,0.0
116.105.218.156,15,3.056564762130954,3.773557262275186,0.0
116.105.218.183,11,2.8453509366224368,3.4594316186372978,0.0
116.105.219.45,9,2.4193819456463714,2.9477027792200907,0.0
116.105.221.13,11,2.0494520727893946,3.277613436819116,0.0
116.105.221.185,13,2.5654483718208256,3.700439718141093,0.0
116.105.221.216,12,2.751629167387823,3.41829583405449,0.0
116.110.0.40,13,2.1887870678023824,3.5465935642949393,0.0
116.110.11.120,14,3.0930692077718906,3.664497779200461,0.0
116.110.12.65,5,2.3219280948873626,2.3219280948873626,0.0
116.110.121.2,1,0.0,0.0,0.0
116.110.211.227,11,2.5503407095463886,3.4594316186372978,0.0
116.110.213.196,6,0.6500224216483541,2.584962500721156,0.0
116.110.215.167,16,2.5487949406953985,3.8750000000000004,0.0
116.110.25.35,13,2.8073904508767225,3.5465935642949393,0.0
116.110.29.115,12,1.7841591278514217,3.41829583405449,0.0
116.110.7.197,6,2.251629167387823,2.584962500721156,0.0
116.110.71.112,15,3.240223928941852,3.773557262275186,0.0
116.110.72.254,11,2.7321588913645702,3.4594316186372978,0.0
116.110.79.102,9,2.6416041678685938,3.1699250014423126,0.0
116.110.81.193,7,2.807354922057605,2.807354922057605,0.0
116.110.83.76,1,0.0,0.0,0.0
116.110.85.60,13,2.931208948910323,3.5465935642949393,0.0
116.110.85.66,14,2.521640636343319,3.4677201004744997,0.0
116.110.93.130,11,1.971747257128181,3.0271691184406184,0.0
116.110.95.215,7,2.128085278891394,2.807354922057605,0.0
116.111.7.13,3,0.9182958340544894,1.584962500721156,1.0
116.113.254.26,1,0.0,0.0,0.0
116.114.84.246,1,0.0,0.0,0.0
116.118.48.186,3,0.9182958340544894,1.584962500721156,1.0
116.120.58.72,1,0.0,0.0,0.0
116.122.157.194,1,0.0,0.0,0.0
116.140.196.17,1,0.0,0.0,0.0
116.147.40.93,1,0.0,0.0,0.0
116.153.81.58,1,0.0,0.0,0.0
116.162.221.18,1,0.0,0.0,0.0
116.172.130.191,4,0.9182958340544894,1.584962500721156,1.0
116.178.155.35,3,0.0,0.0,0.0
116.181.10.129,2,0.0,0.0,0.0
116.193.190.100,3,0.9182958340544894,1.584962500721156,1.0
116.193.190.172,6,1.584962500721156,1.9182958340544896,1.0
116.193.190.174,3,0.9182958340544894,1.584962500721156,1.0
116.193.190.208,6,1.584962500721156,1.9182958340544896,1.0
116.193.190.8,6,1.584962500721156,1.9182958340544896,1.0
116.193.190.91,3,0.9182958340544894,1.584962500721156,1.0
116.193.191.104,3,0.9182958340544894,1.584962500721156,1.0
116.193.191.186,3,0.9182958340544894,1.584962500721156,1.0
116.196.119.190,1,0.0,0.0,0.0
116.196.95.88,3,0.0,0.0,0.0
116.198.229.53,2,0.0,0.0,0.0
116.198.239.193,1,0.0,0.0,0.0
116.198.44.114,1,0.0,0.0,0.0
116.212.135.137,3,0.9182958340544894,1.584962500721156,1.0
116.236.35.18,1,0.0,0.0,0.0
116.24.64.101,1,0.0,0.0,0.0
116.253.211.209,1,0.0,0.0,0.0
116.253.214.44,9,1.584962500721156,1.9182958340544896,1.0
116.255.156.120,1,0.0,0.0,0.0
116.40.70.69,1,0.0,0.0,0.0
116.40.79.211,1,0.0,1.0,3.0
116.48.149.123,1,0.0,0.0,0.0
116.48.151.58,1,0.0,0.0,0.0
116.49.40.138,1,0.0,0.0,0.0
116.52.165.35,3,0.0,0.0,0.0
116.55.245.26,1,0.0,0.0,0.0
116.98.161.124,13,2.7773627950641693,3.700439718141093,0.0
116.98.161.197,14,2.835237745312118,3.8073549220576037,0.0
116.98.161.252,16,2.7334585933443494,4.0,0.0
116.98.162.232,10,2.8464393446710154,2.9219280948873627,0.0
116.98.162.61,12,2.751629167387823,3.41829583405449,0.0
116.98.167.14,1,0.0,0.0,0.0
116.98.169.49,14,2.692380602454975,3.3248629576173565,0.0
117.102.82.13,28,4.735926350629033,3.819801905828918,0.0
117.141.148.187,1,0.0,0.0,0.0
117.141.52.171,12,0.0,0.0,0.0
117.146.83.251,1,0.0,0.0,0.0
117.156.209.16,3,0.9182958340544894,1.584962500721156,1.0
117.157.246.26,1,0.0,0.0,0.0
117.158.166.73,1,0.0,0.0,0.0
117.158.243.50,1,0.0,0.0,0.0
117.158.88.106,1,0.0,0.0,0.0
117.160.131.100,1,0.0,0.0,0.0
117.160.170.77,2,0.0,0.0,0.0
117.161.237.170,2,0.0,0.0,0.0
117.176.116.226,1,0.0,0.0,0.0
117.184.119.106,2,0.0,0.0,0.0
117.184.199.39,1,0.0,0.0,0.0
117.190.7.132,1,0.0,0.0,0.0
117.2.123.19,1,0.0,0.0,0.0
117.2.49.125,3,0.9182958340544894,1.584962500721156,1.0
117.216.143.31,1,0.0,0.0,0.0
117.221.164.186,1,0.0,0.0,0.0
117.221.165.1,1,0.0,0.0,0.0
117.221.235.232,1,0.0,0.0,0.0
117.221.235.48,1,0.0,0.0,0.0
117.232.111.251,1,0.0,0.0,0.0
117.239.30.91,1,0.0,0.0,0.0
117.240.117.170,2,1.0,1.0,0.0
117.241.149.11,3,0.9182958340544894,1.584962500721156,1.0
117.245.170.4,3,0.9182958340544894,1.584962500721156,1.0
117.247.111.70,9,1.974937501201927,2.113283334294875,1.0
117.247.178.81,6,1.584962500721156,1.9182958340544896,1.0
117.247.239.202,2,1.0,1.0,0.0
117.248.104.34,1,0.0,0.0,0.0
117.250.107.179,1,0.0,0.0,0.0
117.250.119.122,1,0.0,0.0,0.0
117.250.119.162,1,0.0,0.0,0.0
117.250.143.146,6,1.584962500721156,1.9182958340544896,1.0
117.250.165.114,1,0.0,0.0,0.0
117.250.212.147,1,0.0,0.0,0.0
117.250.253.137,1,0.0,0.0,0.0
117.250.96.66,3,0.9182958340544894,1.584962500721156,1.0
117.27.93.170,3,0.9182958340544894,1.584962500721156,1.0
117.33.136.144,7,1.0,1.0,4.186704345910025
117.33.176.136,1,0.0,0.0,0.0
117.33.183.172,1,0.0,0.0,0.0
117.33.228.136,5,1.0,1.0,4.214997302659253
117.33.249.211,4,0.9182958340544894,1.584962500721156,1.0
117.33.249.57,4,0.9182958340544894,1.584962500721156,1.0
117.34.121.235,6,1.0,1.0,1.0
117.34.125.173,8,1.5,2.0,4.201841232302569
117.48.216.168,3,0.0,1.0,1.0
117.50.119.17,2,0.0,0.0,0.0
117.50.119.25,2,0.0,0.0,0.0
117.50.137.84,1,0.0,0.0,0.0
117.50.172.124,3,0.0,0.0,0.0
117.50.174.24,1,0.0,0.0,0.0
117.50.175.29,1,0.0,0.0,0.0
117.50.177.82,1,0.0,0.0,0.0
117.50.182.35,1,0.0,0.0,0.0
117.50.184.161,3,0.0,0.0,0.0
117.50.186.154,1,0.0,0.0,0.0
117.50.188.180,2,0.0,0.0,0.0
117.50.188.36,62,1.7293605943520234,2.932111567616675,3.083856189774725
117.50.209.157,2,0.0,0.0,0.0
117.50.220.71,3,0.9182958340544894,1.584962500721156,1.0
117.50.51.118,1,0.0,0.0,0.0
117.50.51.198,1,0.0,0.0,0.0
117.50.67.183,4,0.9182958340544894,1.584962500721156,1.0
117.50.68.134,1,0.0,0.0,0.0
117.50.89.12,1,0.0,0.0,0.0
117.6.128.157,1,0.0,0.0,0.0
117.72.100.60,2,0.0,0.0,0.0
117.72.104.147,8,0.9182958340544894,1.9182958340544896,0.0
117.72.45.77,1,0.0,0.0,0.0
117.72.70.240,1,0.0,0.0,0.0
117.72.95.137,1,0.0,0.0,0.0
117.80.149.98,6,1.584962500721156,1.9182958340544896,1.0
117.80.227.40,2,0.0,0.0,0.0
117.83.178.140,1,0.0,0.0,0.0
117.83.83.235,1,0.0,0.0,0.0
117.9.169.188,1,0.0,0.0,0.0
117.91.186.55,1,0.0,0.0,0.0
117.94.222.12,1,0.0,0.0,0.0
117.94.222.129,2,0.0,0.0,0.0
117.99.80.22,2,0.0,0.0,0.0
118.102.29.68,2,0.0,0.0,0.0
118.113.17.23,1,0.0,0.0,0.0
118.122.147.195,2,0.0,0.0,0.0
118.122.147.39,1,0.0,0.0,0.0
118.122.147.8,32,3.664497779200462,3.8073549220576037,1.0
118.122.93.139,7,0.9182958340544894,1.584962500721156,1.0
118.123.116.93,1,0.0,0.0,0.0
118.128.237.197,12,1.9182958340544896,2.251629167387823,1.0
118.145.176.164,2,0.0,0.0,0.0
118.145.192.43,1,0.0,0.0,0.0
118.163.132.110,2,0.0,0.0,0.0
118.163.178.146,2,0.0,0.0,0.0
118.163.73.199,5,0.0,0.0,0.0
118.179.219.137,6,1.584962500721156,1.9182958340544896,1.0
118.180.19.242,12,0.9182958340544894,2.1132833342948754,0.0
118.181.228.112,2,0.0,0.0,0.0
118.183.155.3,2,0.0,0.0,0.0
118.186.208.20,1,0.0,0.0,0.0
118.186.3.158,2,0.0,0.0,0.0
118.193.38.134,3,0.0,0.0,0.0
118.193.40.88,3,0.0,0.0,0.0
118.193.47.50,3,0.9182958340544894,1.584962500721156,1.0
118.193.61.63,3,0.9182958340544894,1.584962500721156,1.0
118.194.230.231,9,1.974937501201927,2.113283334294875,1.0
118.194.230.250,3,0.9182958340544894,1.584962500721156,1.0
118.194.231.208,6,1.584962500721156,1.9182958340544896,1.0
118.194.235.201,3,0.9182958340544894,1.584962500721156,1.0
118.194.248.105,4,0.0,0.0,0.0
118.200.202.213,1,0.0,0.0,0.0
118.201.79.222,6,0.9182958340544894,1.9182958340544896,1.0
118.253.150.234,1,0.0,0.0,0.0
118.26.36.195,2,0.0,0.0,0.0
118.26.38.100,6,1.584962500721156,1.9182958340544896,1.0
118.26.39.187,3,0.9182958340544894,1.584962500721156,1.0
118.31.170.142,3,0.0,0.0,0.0
118.35.127.126,3,0.9182958340544894,1.584962500721156,1.0
118.35.127.88,3,0.9182958340544894,1.584962500721156,1.0
118.37.157.169,1,0.0,0.0,0.0
118.41.246.179,6,1.584962500721156,1.9182958340544896,1.0
118.43.193.199,1,0.0,0.0,0.0
118.45.205.44,9,1.5304930567574826,2.113283334294875,1.0
118.69.174.86,6,1.584962500721156,1.9182958340544896,1.0
119.123.176.219,1,0.0,0.0,0.0
119.123.236.106,1,0.0,0.0,0.0
119.152.4.213,3,0.9182958340544894,1.584962500721156,1.0
119.160.193.12,3,0.9182958340544894,1.584962500721156,1.0
119.188.168.235,3,0.9182958340544894,1.584962500721156,1.0
119.188.168.53,5,0.0,0.0,4.321928094887362
119.188.168.58,1,0.0,0.0,0.0
119.188.171.173,2,0.0,0.0,0.0
119.194.1.22,1,0.0,0.0,0.0
119.198.191.130,1,0.0,0.0,0.0
119.201.59.224,1,0.0,0.0,0.0
119.202.128.28,6,1.584962500721156,1.9182958340544896,1.0
119.209.12.20,6,1.584962500721156,1.9182958340544896,1.0
119.236.10.192,3,0.9182958340544894,1.584962500721156,1.0
119.236.37.188,1,0.0,1.0,3.1699250014423126
119.246.15.94,6,1.584962500721156,1.9182958340544896,1.0
119.249.51.151,2,0.0,0.0,0.0
119.255.245.44,7,0.8112781244591328,2.0,4.201841232302569
119.28.117.185,3,0.9182958340544894,1.584962500721156,1.0
119.29.235.128,3,0.9182958340544894,1.584962500721156,1.0
119.6.55.57,1,0.0,0.0,0.0
119.60.2.236,3,0.0,1.0,1.0
119.62.165.136,3,0.9182958340544894,1.584962500721156,1.0
119.8.146.255,4,0.9182958340544894,1.584962500721156,0.0
119.84.241.94,2,0.0,0.0,0.0
119.92.70.82,3,0.9182958340544894,1.584962500721156,1.0
119.93.23.178,36,4.892147223664535,4.781036112553425,1.0
119.96.157.188,3,0.9182958340544894,1.584962500721156,1.0
119.96.157.75,2,0.0,0.0,0.0
119.96.158.238,6,0.0,1.0,1.0
119.96.159.237,3,1.0,1.0,1.0
119.96.174.235,1,0.0,0.0,0.0
119.96.191.166,2,0.0,0.0,0.0
119.96.221.127,1,0.0,0.0,0.0
119.96.230.80,3,0.0,1.0,1.0
119.96.243.4,4,0.0,0.0,0.0
12.156.67.18,9,1.974937501201927,2.113283334294875,1.0
12.189.234.27,3,0.9182958340544894,1.584962500721156,1.0
12.189.234.28,3,0.9182958340544894,1.584962500721156,1.0
120.133.83.194,33,4.08746284125034,3.6168746059562213,0.0
120.157.1.36,3,1.0,1.0,0.0
120.157.129.7,3,0.0,1.0,0.0
120.157.130.39,2,0.0,0.0,0.0
120.157.149.193,2,0.0,0.0,0.0
120.157.15.40,4,1.0,1.0,0.0
120.157.16.41,2,0.0,0.0,0.0
120.157.222.202,4,1.584962500721156,1.584962500721156,0.0
120.157.32.129,2,0.0,0.0,0.0
120.157.43.24,2,0.0,0.0,0.0
120.157.48.236,5,0.0,1.584962500721156,0.0
120.157.55.195,3,1.0,1.0,0.0
120.192.27.50,1,0.0,0.0,0.0
120.194.73.168,8,0.0,0.0,0.0
120.195.30.141,3,0.0,0.0,0.0
120.196.130.184,1,0.0,0.0,0.0
120.203.25.201,1,0.0,0.0,0.0
120.204.73.107,1,0.0,0.0,0.0
120.222.135.142,2,0.0,0.0,0.0
120.226.129.19,2,0.0,0.0,0.0
120.229.207.19,1,0.0,0.0,0.0
120.26.230.64,11,0.0,0.0,0.0
120.27.154.152,2,0.0,0.0,0.0
120.28.109.188,3,0.9182958340544894,1.584962500721156,1.0
120.28.193.113,3,0.9182958340544894,1.584962500721156,1.0
120.39.211.167,1,0.0,0.0,0.0
120.48.0.41,2,0.0,0.0,0.0
120.48.100.91,4,0.9182958340544894,1.584962500721156,1.0
120.48.162.75,1,0.0,0.0,0.0
120.48.175.69,1,0.0,0.0,0.0
120.48.179.183,1,0.0,0.0,0.0
120.48.2.63,1,0.0,0.0,0.0
120.48.20.114,8,0.0,0.0,0.0
120.48.27.190,1,0.0,0.0,0.0
120.48.44.93,3,0.9182958340544894,1.584962500721156,1.0
120.48.56.8,1,0.0,0.0,0.0
120.48.74.47,1,0.0,0.0,0.0
120.48.82.24,2,0.0,0.0,0.0
120.71.45.118,11,0.0,0.0,0.0
120.78.150.45,4,0.0,0.0,0.0
120.78.158.138,20,0.0,0.0,0.0
120.92.104.90,1,0.0,0.0,0.0
120.92.212.33,3,0.0,0.0,0.0
121.11.160.60,1,0.0,0.0,0.0
121.122.119.187,3,0.9182958340544894,1.584962500721156,1.0
121.122.119.51,3,0.9182958340544894,1.584962500721156,1.0
121.135.188.125,1,0.0,0.0,0.0
121.136.87.130,18,2.113283334294875,2.4466166676282084,1.0
121.140.83.116,6,0.9182958340544894,1.9182958340544896,1.0
121.141.244.152,1,0.0,1.0,3.1699250014423126
121.141.64.200,1,0.0,0.0,0.0
121.149.178.171,6,1.584962500721156,1.9182958340544896,1.0
121.15.4.92,3,0.0,0.0,0.0
121.160.177.187,47,1.8490070880144414,3.4045428133422915,0.0
121.164.135.251,1,0.0,0.0,0.0
121.167.217.147,1,0.0,0.0,0.0
121.168.116.150,1,0.0,0.0,0.0
121.170.218.142,1,0.0,0.0,0.0
121.179.93.147,1,0.0,0.0,0.0
121.18.119.82,6,0.0,0.0,0.0
121.18.203.82,2,0.0,0.0,0.0
121.18.88.74,2,0.0,1.0,2.807354922057605
121.181.97.246,1,0.0,1.0,3.0
121.202.138.181,2,1.0,1.0,0.0
121.204.179.231,1,0.0,0.0,0.0
121.204.188.9,2,0.0,0.0,0.0
121.224.115.232,3,0.0,0.0,4.321928094887362
121.224.73.96,6,1.584962500721156,1.584962500721156,4.277613436819116
121.227.152.250,9,1.974937501201927,2.113283334294875,1.0
121.228.3.8,1,0.0,0.0,0.0
121.228.31.111,1,0.0,0.0,0.0
121.229.191.90,6,1.584962500721156,1.584962500721156,1.0
121.229.42.86,6,0.9182958340544894,1.584962500721156,4.201841232302569
121.229.47.253,6,0.0,0.9182958340544894,0.0
121.229.5.171,6,1.584962500721156,1.584962500721156,1.0
121.229.56.202,1,0.0,0.0,0.0
121.229.7.121,3,0.0,0.0,4.321928094887362
